"Affy_id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"	"diffexpressed2"	"Gene.Symbol"	"Symbol"
"205974_at"	-0.0678542047552715	2.78604091073184	-0.58563486090241	0.571700034999614	0.817973196748616	-7.38294204185919	"NO"	"NO"	"HOXD1"	"HOXD1"
"205977_s_at"	0.157739438982454	5.04352034675032	1.60709713937863	0.140550780404285	0.419924257847228	-6.30962743688506	"NO"	"NO"	"EPHA1"	"EPHA1"
"205981_s_at"	0.0177069314608076	8.40499502457545	0.17961492316861	0.861208629050673	0.951782458630044	-7.55082246351786	"NO"	"NO"	"ING2"	"ING2"
"205985_x_at"	-0.0469017209004221	5.27768714248285	-0.433556423970867	0.674240337945717	0.871785515687613	-7.46601831299204	"NO"	"NO"	"CLCNKB"	"CLCNKB"
"205990_s_at"	0.400584306181328	10.7859461072118	3.44040472224134	0.00676689318307319	0.0541222768848049	-3.33289989908664	"NO"	"NO"	"WNT5A"	"WNT5A"
"206003_at"	0.133354909647633	7.89934422884973	1.08492100464304	0.304585429735396	0.624750223354242	-6.95716229419914	"NO"	"NO"	"CEP135"	"CEP135"
"206005_s_at"	0.0159464023070877	6.14829303849956	0.121390243765108	0.905898109390486	0.968948587026514	-7.56045399830743	"NO"	"NO"	"CEP162"	"CEP162"
"206012_at"	-0.278987113542546	4.63222944065161	-2.8868409245951	0.0169427197134718	0.106667861343931	-4.27130422695388	"NO"	"NO"	"LEFTY1 /// LEFTY2"	"LEFTY1"
"206013_s_at"	0.0112176098276371	3.84774251183798	0.12107819543239	0.906138706176806	0.968987565825565	-7.56049561733172	"NO"	"NO"	"ACTL6B"	"ACTL6B"
"206015_s_at"	0.0587221985355839	9.73919867114495	0.547568097518992	0.596552768577229	0.831354283943618	-7.40593127773305	"NO"	"NO"	"FOXJ3"	"FOXJ3"
"206025_s_at"	1.5974802760895	5.72052376816182	7.61292810405701	2.35612836039944e-05	0.000689990991456023	2.66440670201188	"UP"	"NO"	"TNFAIP6"	"TNFAIP6"
"206035_at"	0.123136222326554	3.25038665334854	1.26977831790819	0.234231961631531	0.551144964365012	-6.74797027159848	"NO"	"NO"	"REL"	"REL"
"206044_s_at"	-0.0511987795731246	5.7283132188968	-0.507141252236768	0.623560013070864	0.845629715222628	-7.42875411797875	"NO"	"NO"	"BRAF /// KIAA1549"	"BRAF"
"206046_at"	0.313069919329153	5.71105479678775	2.51717501348882	0.0315420871564521	0.165393895247845	-4.89323435444375	"NO"	"NO"	"ADAM23"	"ADAM23"
"206050_s_at"	-0.179605964883855	10.5524166722527	-1.95872797452854	0.0799642283477924	0.301728377150831	-5.79266507750754	"NO"	"NO"	"RNH1"	"RNH1"
"206055_s_at"	-0.305194617761895	10.5723057603531	-2.52786604320657	0.0309798970779179	0.163213130924567	-4.87543304026181	"NO"	"NO"	"SNRPA1"	"SNRPA1"
"206056_x_at"	-0.0846688416316175	6.95304691194653	-0.824717017527322	0.429650798811076	0.728973077579382	-7.20663247940682	"NO"	"NO"	"LOC101929889 /// SPN"	"LOC101929889"
