"Gene_id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Symbol"
"GI_13899222-S"	-0.0222559730589644	7.33706842572993	-1.34009294497403	0.191114176722509	0.366776568944049	-5.63238889715209	"C18orf2"
"GI_13899226-S"	-0.00409453247927782	7.31882129153503	-0.258517616292222	0.797920368176923	0.887139099238938	-6.47994615574628	"C11orf25"
"GI_13899228-S"	-0.080027927648727	8.1199804442642	-1.03889185874166	0.307846598039183	0.498888478083995	-5.97730699849902	"MAIL"
"GI_13899232-S"	0.199002381451212	10.1796004821627	1.50374899001447	0.143972768531941	0.305420732019866	-5.41292408010176	"DKFZP434H0115"
"GI_13899234-S"	-0.773990858258299	9.86728118226192	-5.67067168222118	4.63991249388158e-06	0.000281796580738134	4.18601079397394	"CHST9"
"GI_13899238-S"	0.137911967675126	7.56360184204608	2.85040355312443	0.00815471460294862	0.0413216746572132	-2.91353744275566	"MGC10812"
"GI_13899240-S"	-0.0109538576966717	7.51685469154964	-0.32697858909853	0.746144278856202	0.85270663992589	-6.45969266151235	"IBA2"
"GI_13899242-S"	0.0916717123459296	7.56284924950255	2.04936212894199	0.0500130222913386	0.147853501442493	-4.53486330941252	"C14orf168"
"GI_13899246-S"	0.0592333514759895	7.36340355602801	2.48715347005433	0.0191832992062337	0.0761888566321942	-3.69033424858158	"RTBDN"
"GI_13899248-S"	0.0166360707439592	7.37720689103595	0.609275103823872	0.547311562203748	0.713387707772319	-6.32688918920717	"RILP"
"GI_13899252-S"	0.113530766947375	7.85791063185932	3.18811442328325	0.00353927223866224	0.0226384842425615	-2.14184017920693	"UCK1"
"GI_13899254-S"	-0.00315262411544737	7.30240594796345	-0.198023296520957	0.844474175932834	0.914690378796482	-6.49391847059902	"MFRP"
"GI_13899258-S"	0.0182366550649693	7.36758006373037	1.55967401588102	0.130200080847932	0.285024069120948	-5.33301514638153	"DKFZP564I0422"
"GI_13899262-S"	0.0329338591568309	7.33438555410023	1.91502267665327	0.0658771296085119	0.178481656968038	-4.77051458935429	"TMEM7"
"GI_13899280-S"	0.014565114294804	8.05963094504976	0.205220289504453	0.838901952530168	0.911011424187558	-6.49244957697275	"MGC13033"
"GI_13899294-S"	-0.665734021947403	9.99036652203068	-3.20912163243089	0.0033566302826233	0.0218051144046433	-2.09249778368309	"MS4A8B"
"GI_13899296-S"	0.376492709295556	8.40954540794617	3.74622506097649	0.000837623357417799	0.00830597689191901	-0.788450158506944	"BAL"
"GI_13899304-S"	0.0338564360217966	7.82173851882205	0.652447507308926	0.519495332332376	0.690453713540845	-6.29967779391855	"CD99L2"
"GI_13899310-S"	0.00322202916181347	7.47605949494627	0.14825683649874	0.883214991420515	0.938337418818298	-6.50264411118491	"MGC13204"
"GI_13899314-S"	0.00185871616300748	7.30489381415635	0.118820135557394	0.906276103583174	0.95148886524818	-6.5066266455116	"CALN1"
"GI_13899316-S"	-0.240429766073778	8.39847723411973	-5.34064191913862	1.13267636811271e-05	0.000495245965332441	3.32722460711597	"SH3BGRL2"
"GI_13899326-S"	-0.00672650610759629	7.30669555342889	-0.579552400926866	0.56690465675727	0.727949409540542	-6.34456983481685	"NRIP2"
"GI_13899328-S"	0.0179616358312291	7.41718408916367	0.83966236841162	0.408292639224608	0.594959548595471	-6.1609720061491	"ESPN"
"GI_13899331-S"	0.203572575118683	7.49933578206942	4.16739099521379	0.000272822207292915	0.00386297211419282	0.27702645817903	"DKFZP434B044"
"GI_13899341-S"	-0.00600486721178051	7.3609805537374	-0.308456408103023	0.760044889363861	0.862059111194462	-6.46563653842395	"SLC25A18"
"GI_13899343-S"	-0.110462620219764	7.45364450085686	-2.87381815447695	0.00770483864278177	0.0396541927950776	-2.86144617790894	"MGC4415"
"GI_13899351-S"	-0.0180976308453804	7.27337028653006	-1.52124887320888	0.139541562420775	0.299106827664459	-5.38818301648713	"RBP5"
"GI_13904851-S"	0.0360242196017655	7.34537153839247	2.21401876996352	0.0352423642762904	0.115828952710496	-4.23033785581017	"CYP3A4"
"GI_13904852-S"	-0.0090505921528381	7.31948701894842	-0.677051923117512	0.503993328768885	0.67792253082932	-6.28336256090785	"CYP11B1"
"GI_13904854-S"	0.0379110432567407	7.3082012351094	2.23922967157907	0.0333650242729671	0.11158635006095	-4.18225956645377	"CYP17A1"
"GI_13904855-S"	-0.00831155482622759	7.30051843333339	-0.650937265707866	0.520455251821379	0.691214263421645	-6.3006601860025	"CYP11B2"
"GI_13904862-S"	-0.0480730480088001	7.31116703750514	-2.27771762473278	0.0306726630964297	0.105211554514148	-4.10814453463933	"CYP24A1"
"GI_13904863-S"	0.165067668751883	8.1102722893369	1.44525460632452	0.15961499566239	0.32603066378947	-5.49385669984019	"CYP27A1"
"GI_13904864-S"	0.0315910079299897	7.30691136918294	2.57070000222202	0.0158266336274208	0.0663995544977478	-3.51721050265053	"CYP27B1"
"GI_13904867-S"	0.340943384878067	11.212617830687	3.48180476672496	0.0016712639742832	0.0133589079098812	-1.4398504703935	"RPS10"
"GI_13904868-S"	-0.0513356413739334	9.4926067232075	-0.347655345494245	0.730729208835205	0.843115391833958	-6.45265137862964	"RPS29"
"GI_13904869-S"	-0.0019608687598307	11.0221737323348	-0.0229695907503439	0.981839340189752	0.990777763301408	-6.51351388476013	"RPS5"
"GI_13929211-S"	-0.006169078192646	7.33097086636588	-0.455716548238623	0.652149359741437	0.791391973050125	-6.40891082083129	"OR2A4"
"GI_13929427-S"	-0.415117002412996	8.26206784816242	-4.42355895474458	0.000136711230390942	0.0023952987805331	0.93675959305815	"CYP51A1"
"GI_13929428-S"	0.0267512390830618	7.29517125993808	1.77499120489388	0.0868998773777115	0.216064967786139	-5.0031037171723	"CYP8B1"
"GI_13929430-S"	0.0189195369619997	7.31022799780642	1.26552469576505	0.216233994906929	0.397879856619624	-5.72506024842967	"CCR8"
"GI_13929461-S"	0.0574805867516686	7.8653202731988	1.42463698526559	0.165441551991645	0.33373398700924	-5.5217284799623	"B4GALT1"
"GI_13929468-S"	-0.0136238769468715	7.52225523851318	-0.483159728206653	0.632782648801696	0.778276700128558	-6.3959556205535	"B4GALT3"
"GI_13929469-S"	0.0901958155674869	8.22922203527497	1.1183652687423	0.273024635975612	0.4616887921504	-5.89398736201175	"B4GALT4"
"GI_13929470-S"	0.00749496810665562	7.98510371597276	0.168998661678009	0.86702680527628	0.928360994315169	-6.49931157858193	"B4GALT5"
"GI_13929471-S"	-0.00269907097406552	7.33069442278111	-0.147282044849465	0.883977103323241	0.938832949907732	-6.5027900261075	"B4GALT6"
"GI_13929472-S"	-0.344313779587989	8.1074095111105	-3.02407742219177	0.0053310498495549	0.0304199597085426	-2.52196387571753	"CDC10"
"GI_13929473-S"	-0.015882958738124	7.25541834308988	-1.09677650810979	0.2821908034113	0.471438190094623	-5.9171773750713	"NAT8"
"GI_13937360-S"	0.0786803629127935	7.86341006218364	2.25163126785085	0.0324750506588977	0.109406195012698	-4.15847221509313	"TRF4-2"
"GI_13994189-S"	0.00259647414608466	7.43156665252528	0.101288526417754	0.920051671687643	0.958634969846622	-6.50858182553544	"FZD8"
"GI_13994233-S"	0.0359477274649418	7.32774566383333	1.88339076540933	0.0701956372007328	0.186860759709821	-4.82424565023558	"ENAM"
"GI_13994235-S"	0.0264199820200286	7.31919868700859	2.05052965213883	0.0498913892999094	0.147547649667273	-4.53276363775275	"CECR6"
"GI_13994241-S"	0.140868105977823	8.09883359183272	3.02706978119505	0.00529172277894169	0.0302187434419482	-2.51511543811813	"SH3KBP1"
"GI_13994243-S"	-0.000390976855901393	7.31350788773377	-0.027216773866073	0.978482142531076	0.988835806431878	-6.5134058409875	"FTHL17"
"GI_13994249-S"	-0.0819723620881483	7.7203548938491	-1.48157628027909	0.149749868987517	0.3134784518929	-5.44392345466526	"TEKT3"
"GI_13994254-S"	0.000508640335572963	7.2577528726737	0.0410225230025168	0.967572452251429	0.982989792317599	-6.51292831360642	"AGXT2"
"GI_13994260-S"	-0.149736571708036	7.72158268343172	-4.53658101833877	0.000100655970209524	0.00193576487561403	1.22972199463374	"MRPL32"
"GI_13994267-S"	-0.00879783432977277	7.38325491005681	-0.40749921637885	0.686776304552777	0.815230070351426	-6.42986449430698	"USP26"
"GI_13994272-S"	0.0556694239398636	7.4462980941069	2.02146207615676	0.0529986645154841	0.154153765151093	-4.58477798705672	"C1QTNF4"
"GI_13994281-S"	0.00586033038062972	8.12488510635307	0.102782349958374	0.918876841289587	0.958161998187371	-6.50842735820533	"SETDB2"
"GI_13994286-S"	0.011683601844787	7.37184064217432	0.522627842023787	0.605392112177957	0.757798082852691	-6.37601981957546	"KLF16"
"GI_13994288-S"	0.0132374182169803	7.40300209383561	0.630981975422562	0.533228974235385	0.70250927144976	-6.31343345690735	"CSDUFD1"
"GI_13994299-S"	0.201342673118386	7.91328487324844	2.58221819777629	0.0154091159297129	0.0651742982549893	-3.49306965183663	"TMPIT"
